face,script,method,n_truth,n_pred,n_atf,recall,precision,first_err,count_ok,px_per_line,coverage
HS.2023__obverse,OB,comb,5,6,6,0.8,nan,0.2901000631441664,True,104.0,0.83
HS.2023__obverse,OB,dp,5,6,6,1.0,nan,0.30933083237493564,True,104.0,0.83
HS.2023__reverse,OB,free,5,9,6,1.0,nan,0.03699451575135606,False,95.3,0.83
HS.2023__reverse,OB,comb,5,6,6,0.4,nan,0.4079162922234604,True,95.3,0.83
HS.2023__reverse,OB,dp,5,6,6,0.4,nan,0.5511603079864033,True,95.3,0.83
HS.2026__reverse,OB,free,3,4,3,0.6666666666666666,0.5,0.3806988688082255,False,155.7,1.0
HS.2026__reverse,OB,comb,3,3,3,1.0,1.0,0.3164727930214561,True,155.7,1.0
HS.2026__reverse,OB,dp,3,3,3,0.6666666666666666,0.6666666666666666,0.37427626122954855,True,155.7,1.0
HS.2027__obverse,OB,free,6,10,6,1.0,0.6,0.7694797710591867,False,110.4,1.0
HS.2027__obverse,OB,comb,6,6,6,0.8333333333333334,0.8333333333333334,0.099189915986723,True,110.4,1.0
HS.2027__obverse,OB,dp,6,6,6,0.8333333333333334,0.8333333333333334,0.3346971623635346,True,110.4,1.0
HS.2025__reverse,OB,free,4,8,4,1.0,0.5,0.1536597595538325,False,128.0,1.0
HS.2025__reverse,OB,comb,4,4,4,0.25,0.25,0.35209725955383253,True,128.0,1.0
HS.2025__reverse,OB,dp,4,4,4,0.5,0.5,0.3411597595538325,True,128.0,1.0
HS.2026__obverse,OB,free,5,9,5,1.0,0.5555555555555556,0.7201445943541759,False,105.8,1.0
HS.2026__obverse,OB,comb,5,5,5,1.0,1.0,0.13413325219916641,True,105.8,1.0
HS.2026__obverse,OB,dp,5,5,5,1.0,1.0,0.07742247715190743,True,105.8,1.0
HS.2025__obverse,OB,free,7,10,7,1.0,0.7,0.958019444765304,False,116.1,1.0
HS.2025__obverse,OB,comb,7,7,7,1.0,1.0,0.3034113482967424,True,116.1,1.0
HS.2025__obverse,OB,dp,7,7,7,1.0,1.0,0.34647767043283195,True,116.1,1.0
HS.2028__obverse,OB,free,5,12,6,0.8,nan,0.992877942057206,False,107.2,0.83
HS.2028__obverse,OB,comb,5,6,6,0.6,nan,0.3865346584751164,True,107.2,0.83
HS.2028__obverse,OB,dp,5,6,6,0.4,nan,0.41451973310198215,True,107.2,0.83
HS.2028__reverse,OB,free,4,8,5,1.0,nan,0.7821733893818446,False,115.1,0.8
HS.2028__reverse,OB,comb,4,5,5,0.5,nan,0.7387329028483953,True,115.1,0.8
HS.2028__reverse,OB,dp,4,5,5,0.75,nan,0.08663634128713903,True,115.1,0.8
HS.2030__obverse,OB,free,7,7,7,0.7142857142857143,0.7142857142857143,0.9227272727272726,True,99.0,1.0
HS.2030__obverse,OB,comb,7,7,7,0.42857142857142855,0.42857142857142855,0.9126262626262626,True,99.0,1.0
HS.2030__obverse,OB,dp,7,7,7,0.7142857142857143,0.7142857142857143,0.9126262626262626,True,99.0,1.0
HS.2030__reverse,OB,free,7,8,7,0.7142857142857143,0.625,1.0360531309297911,False,105.4,1.0
HS.2030__reverse,OB,comb,7,7,7,0.7142857142857143,0.7142857142857143,1.0265654648956355,True,105.4,1.0
HS.2030__reverse,OB,dp,7,7,7,0.7142857142857143,0.7142857142857143,1.0170777988614799,True,105.4,1.0
HS.2030__top,OB,free,2,5,3,1.0,nan,nan,False,62.7,0.67
HS.2030__top,OB,comb,2,3,3,1.0,nan,nan,True,62.7,0.67
HS.2030__top,OB,dp,2,3,3,1.0,nan,nan,True,62.7,0.67
HS.2031__obverse,OB,free,4,7,4,1.0,0.5714285714285714,0.9056717339168764,False,111.0,1.0
HS.2031__obverse,OB,comb,4,4,4,1.0,1.0,0.2390050672502097,True,111.0,1.0
HS.2031__obverse,OB,dp,4,4,4,1.0,1.0,0.11234628410114164,True,111.0,1.0
HS.2031__reverse,OB,free,3,4,3,0.6666666666666666,0.5,2.703499079189687,False,108.6,1.0
HS.2031__reverse,OB,comb,3,3,3,0.6666666666666666,0.6666666666666666,2.639042357274402,True,108.6,1.0
HS.2031__reverse,OB,dp,3,3,3,0.6666666666666666,0.6666666666666666,2.639042357274402,True,108.6,1.0
HS.2032__obverse,OB,free,4,5,4,0.75,0.6,1.0353588222801224,False,111.3,1.0
HS.2032__obverse,OB,comb,4,4,4,0.75,0.75,0.9994199184166902,True,111.3,1.0
HS.2032__obverse,OB,dp,4,4,4,0.75,0.75,1.0263740963142642,True,111.3,1.0
HS.2032__reverse,OB,free,3,5,2,0.6666666666666666,0.4,nan,False,74.65000000000003,1.5
HS.2032__reverse,OB,comb,3,2,2,0.3333333333333333,0.5,nan,True,74.65000000000003,1.5
HS.2032__reverse,OB,dp,3,2,2,0.3333333333333333,0.5,nan,True,74.65000000000003,1.5
HS.2033__obverse,OB,free,5,11,6,1.0,nan,0.8842224128419934,False,106.5,0.83
HS.2033__obverse,OB,comb,5,6,6,0.8,nan,0.4194336804476273,True,106.5,0.83
HS.2033__obverse,OB,dp,5,6,6,0.8,nan,0.3959595020438714,True,106.5,0.83
HS.2034__obverse,OB,free,6,13,6,1.0,0.46153846153846156,0.877100033515471,False,103.6,1.0
HS.2034__obverse,OB,comb,6,6,6,0.3333333333333333,0.3333333333333333,0.35586451227994975,True,103.6,1.0
HS.2034__obverse,OB,dp,6,6,6,0.5,0.5,0.34621200262744006,True,103.6,1.0
HS.2034__reverse,OB,free,5,8,5,1.0,0.625,0.47790301637203303,False,140.4,1.0
HS.2034__reverse,OB,comb,5,5,5,0.8,0.8,0.16522495369397033,True,140.4,1.0
HS.2034__reverse,OB,dp,5,5,5,0.8,0.8,0.6474531089840923,True,140.4,1.0
HS.2035__reverse,OB,free,2,3,2,0.5,0.3333333333333333,2.9176068544445233,False,160.7,1.0
HS.2035__reverse,OB,comb,2,2,2,0.0,0.0,2.830487999435189,True,160.7,1.0
HS.2035__reverse,OB,dp,2,2,2,0.0,0.0,2.8242652240773793,True,160.7,1.0
HS.2033__reverse,OB,free,5,8,5,1.0,0.625,0.5450273333460729,False,148.1,1.0
HS.2033__reverse,OB,comb,5,5,5,0.6,0.6,0.26886257980117073,True,148.1,1.0
HS.2033__reverse,OB,dp,5,5,5,0.6,0.6,0.2141698046492464,True,148.1,1.0
HS.2035__obverse,OB,free,4,7,4,1.0,0.5714285714285714,0.8090314979360007,False,148.2,1.0
HS.2035__obverse,OB,comb,4,4,4,0.75,0.75,0.7752933063030722,True,148.2,1.0
HS.2035__obverse,OB,dp,4,4,4,1.0,1.0,0.020928016234039858,True,148.2,1.0
HS.2036__obverse,OB,free,9,13,9,0.8888888888888888,0.6153846153846154,1.0222254774084034,False,103.8,1.0
HS.2036__obverse,OB,comb,9,9,9,0.6666666666666666,0.6666666666666666,0.5809923367532974,True,103.8,1.0
HS.2036__obverse,OB,dp,9,9,9,1.0,1.0,0.33615602548177004,True,103.8,1.0
HS.2036__reverse,OB,free,7,8,7,0.8571428571428571,0.75,0.5474762185647477,False,118.9,1.0
HS.2036__reverse,OB,comb,7,7,7,0.8571428571428571,0.8571428571428571,0.1026499378692305,True,118.9,1.0
HS.2036__reverse,OB,dp,7,7,7,0.7142857142857143,0.7142857142857143,0.10012680918966775,True,118.9,1.0
HS.2037__obverse,OB,free,7,6,6,0.7142857142857143,0.8333333333333334,0.6857402606801839,True,134.6,1.17
HS.2037__obverse,OB,comb,7,6,6,0.7142857142857143,0.8333333333333334,0.6783108401749833,True,134.6,1.17
HS.2037__obverse,OB,dp,7,6,6,0.5714285714285714,0.6666666666666666,0.6634519991645822,True,134.6,1.17
HS.2037__reverse,OB,free,3,6,3,1.0,0.5,nan,False,212.6,1.0
HS.2037__reverse,OB,comb,3,3,3,0.6666666666666666,0.6666666666666666,nan,True,212.6,1.0
HS.2037__reverse,OB,dp,3,3,3,0.6666666666666666,0.6666666666666666,nan,True,212.6,1.0
HS.2038__obverse,OB,free,4,6,3,0.75,0.5,0.73451913277613,False,106.3,1.33
HS.2038__obverse,OB,comb,4,3,3,0.25,0.3333333333333333,0.66866776871216,True,106.3,1.33
HS.2038__obverse,OB,dp,4,3,3,0.25,0.3333333333333333,0.9493943197168145,True,106.3,1.33
HS.2040__reverse,OB,free,7,8,7,0.42857142857142855,0.375,0.721507979701124,False,93.7,1.0
HS.2040__reverse,OB,comb,7,7,7,0.42857142857142855,0.42857142857142855,0.721507979701124,True,93.7,1.0
HS.2040__reverse,OB,dp,7,7,7,0.2857142857142857,0.2857142857142857,0.7001632625186267,True,93.7,1.0
HS.2041__obverse,OB,free,5,8,5,1.0,0.625,0.8618232919896294,False,127.8,1.0
HS.2041__obverse,OB,comb,5,5,5,0.8,0.8,0.8539985658550441,True,127.8,1.0
HS.2041__obverse,OB,dp,5,5,5,0.8,0.8,0.8461738397204588,True,127.8,1.0
HS.2041__reverse,OB,free,5,6,5,0.6,0.5,0.5453597584268819,False,138.1,1.0
HS.2041__reverse,OB,comb,5,5,5,0.6,0.6,0.5163952399620013,True,138.1,1.0
HS.2041__reverse,OB,dp,5,5,5,0.6,0.6,0.5163952399620013,True,138.1,1.0
HS.2039__reverse,OB,free,5,7,8,0.4,nan,0.7747092072483196,False,99.4,0.62
HS.2039__reverse,OB,comb,5,8,8,0.4,nan,0.18014180282176034,True,99.4,0.62
HS.2039__reverse,OB,dp,5,8,8,0.4,nan,0.17108747686602588,True,99.4,0.62
HS.2040__obverse,OB,free,9,10,7,0.7777777777777778,0.7,nan,False,98.7,1.29
HS.2040__obverse,OB,comb,9,7,7,0.6666666666666666,0.8571428571428571,nan,True,98.7,1.29
HS.2040__obverse,OB,dp,9,7,7,0.6666666666666666,0.8571428571428571,nan,True,98.7,1.29
HS.2042__obverse,OB,free,5,8,5,1.0,0.625,1.0148882607183338,False,108.3,1.0
HS.2042__obverse,OB,comb,5,5,5,0.8,0.8,0.9687202090101158,True,108.3,1.0
HS.2042__obverse,OB,dp,5,5,5,0.8,0.8,0.9687202090101158,True,108.3,1.0
HS.2042__reverse,OB,free,2,7,4,1.0,nan,nan,False,96.7,0.5
HS.2042__reverse,OB,comb,2,4,4,1.0,nan,nan,True,96.7,0.5
HS.2042__reverse,OB,dp,2,4,4,1.0,nan,nan,True,96.7,0.5
HS.2038__reverse,OB,free,2,3,5,0.0,nan,nan,False,27.57100961182141,0.4
HS.2038__reverse,OB,comb,2,5,5,0.0,nan,nan,True,27.57100961182141,0.4
HS.2038__reverse,OB,dp,2,5,5,0.0,nan,nan,True,27.57100961182141,0.4
HS.2039__obverse,OB,free,7,9,7,0.7142857142857143,0.5555555555555556,0.9850730859738027,False,114.5,1.0
HS.2039__obverse,OB,comb,7,7,7,0.5714285714285714,0.5714285714285714,0.39992024754585515,True,114.5,1.0
HS.2039__obverse,OB,dp,7,7,7,1.0,1.0,0.21651413400873726,True,114.5,1.0
HS.2044__obverse,OB,free,3,6,3,0.6666666666666666,0.3333333333333333,0.8531785208049595,False,135.4,1.0
HS.2044__obverse,OB,comb,3,3,3,0.3333333333333333,0.3333333333333333,0.7645522283381944,True,135.4,1.0
HS.2044__obverse,OB,dp,3,3,3,0.3333333333333333,0.3333333333333333,0.5796132074077436,True,135.4,1.0
HS.2044__reverse,OB,free,2,4,2,1.0,0.5,2.2292184354519473,False,219.5,1.0
HS.2044__reverse,OB,comb,2,2,2,0.5,0.5,2.151769688299328,True,219.5,1.0
HS.2044__reverse,OB,dp,2,2,2,0.5,0.5,0.24744167007609325,True,219.5,1.0
HS.2043__obverse,OB,free,4,6,4,1.0,0.6666666666666666,0.8807662400430195,False,143.5,1.0
HS.2043__obverse,OB,comb,4,4,4,1.0,1.0,0.09330979404998818,True,143.5,1.0
HS.2043__obverse,OB,dp,4,4,4,1.0,1.0,0.2605571808095701,True,143.5,1.0
HS.2043__reverse,OB,free,5,7,5,0.8,0.5714285714285714,nan,False,115.3,1.0
HS.2043__reverse,OB,comb,5,5,5,0.6,0.6,nan,True,115.3,1.0
HS.2043__reverse,OB,dp,5,5,5,0.4,0.4,nan,True,115.3,1.0
HS.2045__reverse,OB,free,2,3,2,1.0,0.6666666666666666,2.2347872913301026,False,185.7,1.0
HS.2045__reverse,OB,comb,2,2,2,0.5,0.5,2.164781906300485,True,185.7,1.0
HS.2045__reverse,OB,dp,2,2,2,0.5,0.5,2.164781906300485,True,185.7,1.0
HS.2046__obverse,OB,free,8,9,7,0.625,0.5555555555555556,nan,False,98.2,1.14
HS.2046__obverse,OB,comb,8,7,7,0.375,0.42857142857142855,nan,True,98.2,1.14
HS.2046__obverse,OB,dp,8,7,7,0.375,0.42857142857142855,nan,True,98.2,1.14
HS.2045__obverse,OB,free,3,6,3,0.6666666666666666,0.3333333333333333,1.030413731732198,False,115.1,1.0
HS.2045__obverse,OB,comb,3,3,3,0.3333333333333333,0.3333333333333333,0.9609089532786792,True,115.1,1.0
HS.2045__obverse,OB,dp,3,3,3,0.3333333333333333,0.3333333333333333,0.9609089532786792,True,115.1,1.0
HS.2046__reverse,OB,free,8,9,7,0.75,0.6666666666666666,0.6081643601418859,False,138.0,1.14
HS.2046__reverse,OB,comb,8,7,7,0.5,0.5714285714285714,0.6081643601418859,True,138.0,1.14
HS.2046__reverse,OB,dp,8,7,7,0.5,0.5714285714285714,0.6081643601418859,True,138.0,1.14
HS.2047__obverse,OB,free,7,9,6,0.42857142857142855,0.3333333333333333,1.089231344927065,False,118.0,1.17
HS.2047__obverse,OB,comb,7,6,6,0.14285714285714285,0.16666666666666666,0.39431609068977674,True,118.0,1.17
HS.2047__obverse,OB,dp,7,6,6,0.2857142857142857,0.3333333333333333,0.45363812458808184,True,118.0,1.17
HS.2048__reverse,OB,free,5,8,5,0.8,0.5,0.4738914578700199,False,152.9,1.0
HS.2048__reverse,OB,comb,5,5,5,0.6,0.6,0.45427079076733845,True,152.9,1.0
HS.2048__reverse,OB,dp,5,5,5,0.4,0.4,0.43465012366465694,True,152.9,1.0
HS.2050__reverse,OB,free,3,6,3,1.0,0.5,0.6959047793085619,False,124.6,1.0
HS.2050__reverse,OB,comb,3,3,3,0.6666666666666666,0.6666666666666666,0.6156479574787064,True,124.6,1.0
HS.2050__reverse,OB,dp,3,3,3,0.6666666666666666,0.6666666666666666,0.6316993218446775,True,124.6,1.0
HS.2051__obverse,OB,free,6,10,6,1.0,0.6,0.8143787645841956,False,107.7,1.0
HS.2051__obverse,OB,comb,6,6,6,0.6666666666666666,0.6666666666666666,0.44204821676618267,True,107.7,1.0
HS.2051__obverse,OB,dp,6,6,6,0.6666666666666666,0.6666666666666666,0.36869631333071373,True,107.7,1.0
HS.2049__obverse,OB,free,6,9,6,1.0,0.6666666666666666,0.8520472220008392,False,126.6,1.0
HS.2049__obverse,OB,comb,6,6,6,0.8333333333333334,0.8333333333333334,0.3236112030434931,True,126.6,1.0
HS.2049__obverse,OB,dp,6,6,6,1.0,1.0,0.29122573700873805,True,126.6,1.0
HS.2049__reverse,OB,free,2,4,2,0.5,0.25,4.283021594792449,False,144.5,1.0
HS.2049__reverse,OB,comb,2,2,2,0.5,0.5,4.213817442543315,True,144.5,1.0
HS.2049__reverse,OB,dp,2,2,2,0.5,0.5,4.193056196868573,True,144.5,1.0
HS.2047__reverse,OB,free,6,7,5,0.6666666666666666,0.5714285714285714,0.4628734923183884,False,170.6,1.2
HS.2047__reverse,OB,comb,6,5,5,0.5,0.6,0.4277035040417178,True,170.6,1.2
HS.2047__reverse,OB,dp,6,5,5,0.6666666666666666,0.8,0.2166835743816944,True,170.6,1.2
HS.2048__obverse,OB,free,6,9,6,0.8333333333333334,0.5555555555555556,0.844187063608329,False,115.4,1.0
HS.2048__obverse,OB,comb,6,6,6,0.8333333333333334,0.8333333333333334,0.20293922998614525,True,115.4,1.0
HS.2048__obverse,OB,dp,6,6,6,0.8333333333333334,0.8333333333333334,0.24626678631196847,True,115.4,1.0
HS.2052__reverse,OB,free,5,9,5,0.8,0.4444444444444444,0.5870923328080715,False,123.7,1.0
HS.2052__reverse,OB,comb,5,5,5,0.2,0.2,0.538587886567166,True,123.7,1.0
HS.2052__reverse,OB,dp,5,5,5,0.2,0.2,0.5466719609406503,True,123.7,1.0
HS.2051__reverse,OB,free,7,8,5,0.7142857142857143,0.625,0.8009908535925201,False,109.4,1.4
HS.2051__reverse,OB,comb,7,5,5,0.42857142857142855,0.6,0.7735685501190284,True,109.4,1.4
HS.2051__reverse,OB,dp,7,5,5,0.2857142857142857,0.4,0.7552870144700338,True,109.4,1.4
HS.2052__obverse,OB,free,6,10,6,1.0,0.6,nan,False,104.2,1.0
HS.2052__obverse,OB,comb,6,6,6,0.6666666666666666,0.6666666666666666,nan,True,104.2,1.0
HS.2052__obverse,OB,dp,6,6,6,0.5,0.5,nan,True,104.2,1.0
HS.2054__obverse,OB,free,3,8,3,1.0,0.375,0.8149904039903513,False,137.4,1.0
HS.2054__obverse,OB,comb,3,3,3,0.6666666666666666,0.6666666666666666,0.20363669219995828,True,137.4,1.0
HS.2054__obverse,OB,dp,3,3,3,0.6666666666666666,0.6666666666666666,0.18908065144304415,True,137.4,1.0
HS.2055__obverse,OB,free,2,5,2,1.0,0.4,0.5280504908835906,False,142.6,1.0
HS.2055__obverse,OB,comb,2,2,2,1.0,1.0,0.3176718092566621,True,142.6,1.0
HS.2055__obverse,OB,dp,2,2,2,1.0,1.0,0.3246844319775597,True,142.6,1.0
HS.2055__reverse,OB,free,4,8,3,0.75,0.375,nan,False,119.2,1.33
HS.2055__reverse,OB,comb,4,3,3,0.5,0.6666666666666666,nan,True,119.2,1.33
HS.2055__reverse,OB,dp,4,3,3,0.5,0.6666666666666666,nan,True,119.2,1.33
HS.2053__obverse,OB,free,6,9,6,0.6666666666666666,0.4444444444444444,1.1184121619865957,False,115.5,1.0
HS.2053__obverse,OB,comb,6,6,6,0.3333333333333333,0.3333333333333333,0.5184121619865956,True,115.5,1.0
HS.2053__obverse,OB,dp,6,6,6,0.3333333333333333,0.3333333333333333,0.3824814260558597,True,115.5,1.0
HS.2053__reverse,OB,free,4,7,5,1.0,nan,0.7114398668456173,False,127.7,0.8
HS.2053__reverse,OB,comb,4,5,5,0.5,nan,0.6801164525934639,True,127.7,0.8
HS.2053__reverse,OB,dp,4,5,5,0.25,nan,0.6331313312152336,True,127.7,0.8
HS.2054__reverse,OB,free,2,6,2,1.0,0.3333333333333333,2.1932144910868314,False,173.9,1.0
HS.2054__reverse,OB,comb,2,2,2,0.5,0.5,2.124209315698677,True,173.9,1.0
HS.2054__reverse,OB,dp,2,2,2,0.5,0.5,2.124209315698677,True,173.9,1.0
HS.2057__obverse,OB,free,6,11,6,0.8333333333333334,0.45454545454545453,0.8225773712008068,False,103.6,1.0
HS.2057__obverse,OB,comb,6,6,6,0.8333333333333334,0.8333333333333334,0.812924861548297,True,103.6,1.0
HS.2057__obverse,OB,dp,6,6,6,0.8333333333333334,0.8333333333333334,0.812924861548297,True,103.6,1.0
HS.2056__obverse,OB,free,2,8,2,1.0,0.25,0.697866217952789,False,144.2,1.0
HS.2056__obverse,OB,comb,2,2,2,0.5,0.5,0.5716526257197794,True,144.2,1.0
HS.2056__obverse,OB,dp,2,2,2,0.5,0.5,0.5314307117114575,True,144.2,1.0
HS.2056__reverse,OB,free,2,6,2,1.0,0.3333333333333333,1.8114531076912763,False,202.1,1.0
HS.2056__reverse,OB,comb,2,2,2,0.5,0.5,1.742180470383013,True,202.1,1.0
HS.2056__reverse,OB,dp,2,2,2,0.5,0.5,1.742180470383013,True,202.1,1.0
HS.2057__reverse,OB,free,3,8,4,1.0,nan,nan,False,126.9,0.75
HS.2057__reverse,OB,comb,3,4,4,1.0,nan,nan,True,126.9,0.75
HS.2057__reverse,OB,dp,3,4,4,1.0,nan,nan,True,126.9,0.75
HS.2058__obverse,OB,free,6,11,6,1.0,0.5454545454545454,0.9891218969877932,False,107.3,1.0
HS.2058__obverse,OB,comb,6,6,6,1.0,1.0,0.18763075066906063,True,107.3,1.0
HS.2058__obverse,OB,dp,6,6,6,1.0,1.0,0.2808273955898435,True,107.3,1.0
HS.2058__reverse,OB,free,6,9,6,0.6666666666666666,0.4444444444444444,0.6563107345490647,False,112.5,1.0
HS.2058__reverse,OB,comb,6,6,6,0.3333333333333333,0.3333333333333333,0.638532956771287,True,112.5,1.0
HS.2058__reverse,OB,dp,6,6,6,0.5,0.5,0.6029774012157314,True,112.5,1.0
HS.2061__obverse__tablet,OB,free,21,10,18,0.3333333333333333,0.7,nan,False,99.2,1.17
HS.2061__obverse__tablet,OB,comb,21,18,18,0.7142857142857143,0.8333333333333334,nan,True,99.2,1.17
HS.2061__obverse__tablet,OB,dp,21,18,18,0.7619047619047619,0.8888888888888888,nan,True,99.2,1.17
HS.2063__reverse__envelope,OB,free,8,7,9,0.5,nan,nan,False,109.2,0.89
HS.2063__reverse__envelope,OB,comb,8,9,9,0.5,nan,nan,True,109.2,0.89
HS.2063__reverse__envelope,OB,dp,8,9,9,0.5,nan,nan,True,109.2,0.89
HS.2064__obverse,OB,free,11,10,10,0.8181818181818182,0.9,0.5650389512504973,True,125.0,1.1
HS.2064__obverse,OB,comb,11,10,10,0.8181818181818182,0.9,0.6130389512504973,True,125.0,1.1
HS.2064__obverse,OB,dp,11,10,10,0.8181818181818182,0.9,0.5730389512504973,True,125.0,1.1
HS.2062__obverse,OB,free,15,13,13,0.6666666666666666,0.7692307692307693,0.3923565268418651,True,148.1,1.15
HS.2062__obverse,OB,comb,15,13,13,0.4,0.46153846153846156,0.47473329929291164,True,148.1,1.15
HS.2062__obverse,OB,dp,15,13,13,0.4666666666666667,0.5384615384615384,0.46528022704443084,True,148.1,1.15
HS.2062__reverse,OB,free,14,12,12,0.7142857142857143,0.8333333333333334,0.35604838529633237,True,152.1,1.17
HS.2062__reverse,OB,comb,14,12,12,0.7142857142857143,0.8333333333333334,0.004240898069873986,True,152.1,1.17
HS.2062__reverse,OB,dp,14,12,12,0.6428571428571429,0.75,0.056903086151033205,True,152.1,1.17
HS.2061__reverse__tablet,OB,free,9,8,13,0.2222222222222222,nan,nan,False,90.7,0.69
HS.2061__reverse__tablet,OB,comb,9,13,13,0.7777777777777778,nan,nan,True,90.7,0.69
HS.2061__reverse__tablet,OB,dp,9,13,13,1.0,nan,nan,True,90.7,0.69
HS.2063__obverse__envelope,OB,free,16,3,21,0.125,nan,0.3202241443089794,False,101.3,0.76
HS.2063__obverse__envelope,OB,comb,16,21,21,0.6875,nan,1.0872527721470842,True,101.3,0.76
HS.2063__obverse__envelope,OB,dp,16,21,21,0.625,nan,0.36267231805034184,True,101.3,0.76
HS.2069__obverse,OB,free,9,10,9,0.8888888888888888,0.8,1.1229776071919826,False,110.8,1.0
HS.2069__obverse,OB,comb,9,9,9,0.8888888888888888,0.8888888888888888,1.1229776071919826,True,110.8,1.0
HS.2069__obverse,OB,dp,9,9,9,0.8888888888888888,0.8888888888888888,1.141028148708228,True,110.8,1.0
HS.2069__reverse,OB,free,8,11,8,0.75,0.5454545454545454,0.9999999999999999,False,125.2,1.0
HS.2069__reverse,OB,comb,8,8,8,0.5,0.5,0.9999999999999999,True,125.2,1.0
HS.2069__reverse,OB,dp,8,8,8,0.5,0.5,0.9920127795527155,True,125.2,1.0
HS.2067__reverse,OB,free,10,11,10,0.8,0.7272727272727273,0.14522580120204204,False,156.5,1.0
HS.2067__reverse,OB,comb,10,10,10,0.7,0.7,0.15225455519565223,True,156.5,1.0
HS.2067__reverse,OB,dp,10,10,10,0.7,0.7,0.12989033794325608,True,156.5,1.0
HS.2065__reverse,OB,free,18,7,24,0.1111111111111111,nan,nan,False,102.6,0.75
HS.2065__reverse,OB,comb,18,24,24,0.7222222222222222,nan,nan,True,102.6,0.75
HS.2065__reverse,OB,dp,18,24,24,0.8333333333333334,nan,nan,True,102.6,0.75
HS.2067__obverse,OB,free,7,8,6,0.8571428571428571,0.75,0.24120821252217142,False,274.0,1.17
HS.2067__obverse,OB,comb,7,6,6,0.5714285714285714,0.6666666666666666,0.2715001833250912,True,274.0,1.17
HS.2067__obverse,OB,dp,7,6,6,0.7142857142857143,0.8333333333333334,0.9328793787187046,True,274.0,1.17
HS.2064__reverse,OB,free,8,8,11,0.875,nan,0.14067853855655219,False,107.6,0.73
HS.2064__reverse,OB,comb,8,11,11,0.75,nan,0.1313848582591544,True,107.6,0.73
HS.2064__reverse,OB,dp,8,11,11,0.75,nan,0.39160790658629197,True,107.6,0.73
HS.2065__obverse,OB,free,19,9,22,0.3684210526315789,nan,nan,False,116.3,0.86
HS.2065__obverse,OB,comb,19,22,22,0.8421052631578947,nan,nan,True,116.3,0.86
HS.2065__obverse,OB,dp,19,22,22,0.8421052631578947,nan,nan,True,116.3,0.86
HS.2069__top,OB,free,2,4,2,1.0,0.5,nan,False,118.0,1.0
HS.2069__top,OB,comb,2,2,2,0.5,0.5,nan,True,118.0,1.0
HS.2069__top,OB,dp,2,2,2,0.5,0.5,nan,True,118.0,1.0
HS.2070__obverse__tablet,OB,free,19,15,25,0.7368421052631579,nan,0.5949050504378103,False,112.0,0.76
HS.2070__obverse__tablet,OB,comb,19,25,25,0.631578947368421,nan,0.9841907647235245,True,112.0,0.76
HS.2070__obverse__tablet,OB,dp,19,25,25,0.631578947368421,nan,0.9975836218663817,True,112.0,0.76
HS.2072__obverse__tablet,OB,free,10,11,10,0.9,0.8181818181818182,0.7374572509665479,False,137.5,1.0
HS.2072__obverse__tablet,OB,comb,10,10,10,0.7,0.7,0.7301845236938207,True,137.5,1.0
HS.2072__obverse__tablet,OB,dp,10,10,10,0.7,0.7,1.6530882035789065,True,137.5,1.0
HS.2070__reverse,OB,free,2,12,23,1.0,nan,nan,False,112.3,0.09
HS.2070__reverse,OB,comb,2,23,23,0.5,nan,nan,True,112.3,0.09
HS.2070__reverse,OB,dp,2,23,23,0.5,nan,nan,True,112.3,0.09
HS.2070__reverse__tablet,OB,free,18,12,23,0.6111111111111112,nan,0.5551311129984663,False,119.6,0.78
HS.2070__reverse__tablet,OB,comb,18,23,23,0.6111111111111112,nan,0.4473772482055472,True,119.6,0.78
HS.2070__reverse__tablet,OB,dp,18,23,23,0.6111111111111112,nan,0.4348354421854803,True,119.6,0.78
HS.2074__obverse__tablet,OB,free,22,15,18,0.5909090909090909,0.8666666666666667,nan,False,109.3,1.22
HS.2074__obverse__tablet,OB,comb,22,18,18,0.7272727272727273,0.8888888888888888,nan,True,109.3,1.22
HS.2074__obverse__tablet,OB,dp,22,18,18,0.6818181818181818,0.8333333333333334,nan,True,109.3,1.22
HS.2074__reverse__tablet,OB,free,21,7,24,0.2857142857142857,nan,1.9198979591836733,False,98.0,0.88
HS.2074__reverse__tablet,OB,comb,21,24,24,0.7142857142857143,nan,0.828061224489796,True,98.0,0.88
HS.2074__reverse__tablet,OB,dp,21,24,24,0.7619047619047619,nan,0.828061224489796,True,98.0,0.88
HS.2073__obverse,OB,free,18,11,18,0.4444444444444444,0.7272727272727273,0.9906132665832289,False,79.9,1.0
HS.2073__obverse,OB,comb,18,18,18,0.8333333333333334,0.8333333333333334,1.0807259073842301,True,79.9,1.0
HS.2073__obverse,OB,dp,18,18,18,0.9444444444444444,0.9444444444444444,1.0807259073842301,True,79.9,1.0
HS.2073__reverse,OB,free,14,9,16,0.42857142857142855,nan,0.35641714831969046,False,80.1,0.88
HS.2073__reverse,OB,comb,14,16,16,0.5714285714285714,nan,0.44505634931844207,True,80.1,0.88
HS.2073__reverse,OB,dp,14,16,16,0.6428571428571429,nan,0.483757972289728,True,80.1,0.88
HS.2071__obverse,OB,free,15,15,15,0.9333333333333333,0.9333333333333333,1.045118080448909,True,113.3,1.0
HS.2071__obverse,OB,comb,15,15,15,0.8666666666666667,0.8666666666666667,1.105135732699571,True,113.3,1.0
